0,1
0.9980466666666667,0
0.9984316666666666,1
0.9988883333333335,0
0.998625,1
0.9989833333333332,0
0.9987766666666666,1
0.9988716666666667,0
0.9992466666666667,1
0.9985966666666667,0
0.9990316666666668,1
0.99887,0
0.9990283333333333,1
0.9985,0
0.9980383333333335,1
0.9986750000000002,0
0.9984766666666667,1
0.9988133333333333,0
0.9989983333333333,1
0.9982116666666668,0
0.9984733333333333,1
0.9983966666666667,0
0.99797,1
0.99887,0
0.9986916666666668,1
0.9991733333333334,0
0.9988966666666668,1
0.9988666666666668,0
0.9986633333333333,1
0.9985366666666666,0
0.9989450000000001,1
0.99945,0
0.9987116666666664,1
0.9984566666666665,0
0.9987683333333335,1
0.9987433333333332,0
0.998915,1
0.9988100000000001,0
0.9989883333333335,1
0.998675,0
0.9986883333333333,1
0.9990066666666667,0
0.9989583333333332,1
0.9990766666666666,0
0.998125,1
0.9985366666666666,0
0.9982283333333333,1
0.9986516666666666,0
0.9989816666666665,1
0.9989916666666668,0
0.99898,1
0.99902,0
0.9981849999999999,1
0.9989849999999999,0
0.9987266666666667,1
0.9990733333333334,0
0.9984850000000001,1
0.9984016666666666,0
0.9988816666666668,1
0.9989033333333333,0
0.9990950000000001,1
0.9986799999999999,0
0.9985116666666667,1
0.9982466666666667,0
0.9987166666666666,1
0.99898,0
0.9992733333333333,1
0.9987266666666667,0
0.9982700000000001,1
0.9987566666666667,0
0.999065,1
0.9990933333333333,0
0.99845,1
0.9982883333333333,0
0.999035,1
0.9993966666666667,0
0.9991466666666667,1
0.9985283333333332,0
0.9991883333333333,1
0.9983,0
0.9993799999999999,1
0.9989116666666669,0
0.9985916666666667,1
0.9981966666666667,0
0.9989766666666666,1
0.9989116666666666,0
0.9987633333333333,1
0.99831,0
0.9989083333333332,1
0.9987,0
0.9984149999999998,1
0.9984066666666668,0
0.9985516666666666,1
0.999195,0
0.9980083333333332,1
0.9990733333333334,0
0.9989233333333334,1
0.998365,0
0.9986433333333334,1
0.9992266666666666,0
0.9980933333333334,1
0.9988549999999999,0
0.9991483333333333,1
0.9981083333333333,0
0.998275,1
0.9985683333333334,0
0.9986633333333333,1
0.9984150000000002,0
0.9991566666666666,1
0.9981416666666668,0
0.9990966666666667,1
0.9988683333333335,0
0.9989099999999999,1
0.9986766666666667,0
0.9989966666666668,1
0.9986583333333334,0
0.9976866666666667,1
0.9983650000000002,0
0.9983416666666668,1
0.998505,0
0.9990366666666667,1
0.9985566666666665,0
0.9983850000000001,1
0.9983933333333335,0
0.9979833333333332,1
0.9985166666666666,0
0.9984350000000001,1
0.9981683333333334,0
0.9985649999999999,1
0.9990716666666667,0
0.9986466666666667,1
0.9982366666666667,0
0.9984833333333332,1
0.9989733333333334,0
0.9985966666666667,1
0.9988033333333333,0
0.9989650000000001,1
0.9988916666666667,0
0.9990716666666667,1
0.9981816666666667,0
0.9979166666666666,1
0.9990983333333333,0
0.9990433333333334,1
0.9984733333333333,0
0.9991766666666666,1
0.998275,0
0.9984966666666667,1
0.9989533333333332,0
0.9991133333333335,1
0.9985950000000001,0
0.9983916666666668,1
0.9994650000000002,0
0.9989183333333332,1
0.9982883333333333,0
0.9985299999999999,1
0.9988766666666666,0
0.9984433333333332,1
0.9989433333333334,0
0.9987566666666665,1
0.9990416666666668,0
0.999125,1
0.9987833333333334,0
0.9986083333333332,1
0.9986216666666667,0
0.9989616666666666,1
0.9987733333333334,0
0.9989983333333333,1
0.9983683333333334,0
0.9985066666666668,1
0.9984049999999999,0
0.9985299999999999,1
0.997985,0
0.9981366666666667,1
0.9986333333333334,0
0.9986983333333334,1
0.9987199999999999,0
0.9990083333333332,1
0.9991666666666668,0
0.9987416666666667,1
0.9984966666666667,0
0.9988516666666667,1
0.9989166666666668,0
0.9982616666666667,1
0.9978516666666667,0
0.9991216666666667,1
0.9981383333333335,0
0.9987716666666667,1
0.99856,0
0.999295,1
0.9983066666666666,0
0.9991733333333334,1
0.9984,0
0.9985183333333334,1
0.9988666666666666,0
0.9986633333333333,1
0.9986183333333334,0
0.9983066666666666,1
0.9990100000000001,0
0.9987616666666665,1
0.9989433333333334,0
0.9983616666666667,1
0.9924771428571431,0
0.9951319047619046,1
0.9937835714285714,0
0.9919454761904762,1
0.9909033333333335,0
0.9925747619047619,1
0.990605,0
0.9912652380952383,1
0.991312380952381,0
0.9909045238095238,1
0.9930047619047618,0
0.9912138095238096,1
0.9891295238095238,0
0.9900004761904762,1
0.9926395238095239,0
0.9909854761904762,1
0.9906954761904763,0
0.9919914285714287,1
0.9887790476190478,0
0.992142380952381,1
0.9913166666666666,0
0.9907111904761905,1
0.9905299999999999,0
0.9919145238095239,1
0.9939904761904763,0
0.9922799999999999,1
0.9887661904761906,0
0.9930050000000001,1
0.992332857142857,0
0.9924819047619047,1
0.9909754761904762,0
0.9964799999999999,1
0.9924742857142858,0
0.9915707142857143,1
0.9909538095238095,0
0.9929614285714284,1
0.9919790476190475,0
0.991825238095238,1
0.9903597619047619,0
0.9904123809523809,1
0.9911895238095237,0
0.9925330952380953,1
0.9913095238095236,0
0.9916035714285714,1
0.9956342857142858,0
0.9920780952380952,1
0.9918611904761905,0
0.9909566666666666,1
0.9919495238095238,0
0.9913542857142856,1
0.9908419047619049,0
0.9904092857142855,1
0.9907497619047619,0
0.9936657142857143,1
0.9894519047619047,0
0.9900219047619048,1
0.9910864285714286,0
0.9908971428571429,1
0.9906623809523809,0
0.9921061904761904,1
0.990832380952381,0
0.9918833333333332,1
0.9910771428571429,0
0.9909419047619049,1
0.9905804761904763,0
0.9915857142857142,1
0.9895323809523808,0
0.9924902380952381,1
0.992527619047619,0
0.9928138095238095,1
0.9894761904761905,0
0.991094761904762,1
0.992532857142857,0
0.9906140476190478,1
0.9928580952380953,0
0.9911323809523809,1
0.9926419047619047,0
0.991277619047619,1
0.9900535714285714,0
0.9896754761904761,1
0.9932571428571427,0
0.9914866666666666,1
0.9921495238095238,0
0.9919302380952381,1
0.9910319047619046,0
0.9914057142857143,1
0.9892192857142857,0
0.990532857142857,1
0.991737619047619,0
0.9927997619047619,1
0.9930507142857142,0
0.9920683333333334,1
0.9917423809523811,0
0.9924311904761904,1
0.991917619047619,0
0.99303,1
0.9912099999999998,0
0.9911130952380954,1
0.9909609523809524,0
0.9923321428571428,1
0.9899619047619048,0
0.9906271428571428,1
0.992325,0
0.99208,1
0.9908330952380952,0
0.9936504761904762,1
0.9906569047619048,0
0.992675238095238,1
0.9929461904761905,0
0.99269,1
0.9908188095238096,0
0.9937066666666665,1
0.9915338095238095,0
0.9908547619047618,1
0.9919104761904762,0
0.9903649999999999,1
0.9901257142857143,0
0.9913783333333333,1
0.9909638095238095,0
0.9928188095238096,1
0.9913928571428573,0
0.9915104761904763,1
0.9927809523809523,0
0.9910483333333333,1
0.9909980952380952,0
0.9907804761904763,1
0.9928423809523809,0
0.9927190476190477,1
0.9921690476190477,0
0.991132857142857,1
0.9925195238095239,0
0.9917690476190477,1
0.991251904761905,0
0.9903311904761903,1
0.9908409523809525,0
0.9913414285714287,1
0.9923728571428572,0
0.9914319047619048,1
0.9916914285714287,0
0.9933661904761905,1
0.995115238095238,0
0.9928904761904761,1
0.9918630952380955,0
0.9920204761904761,1
0.9908419047619049,0
0.9911,1
0.9929923809523811,0
0.9950338095238094,1
0.9900011904761905,0
0.9919547619047621,1
0.9919069047619047,0
0.9929771428571428,1
0.9918635714285714,0
0.9915392857142857,1
0.9911719047619048,0
0.993047380952381,1
0.9906195238095239,0
0.991397380952381,1
0.9917326190476189,0
0.9923642857142857,1
0.9907088095238094,0
0.9904530952380952,1
0.9908085714285713,0
0.9936269047619047,1
0.990747380952381,0
0.9939171428571428,1
0.9929114285714286,0
0.9926542857142856,1
0.9909104761904762,0
0.9906807142857142,1
0.9914599999999999,0
0.9929440476190478,1
0.9903371428571429,0
0.9912628571428573,1
0.9908333333333333,0
0.9904366666666666,1
0.9909528571428571,0
0.9924816666666666,1
0.9910611904761905,0
0.9910688095238096,1
0.9926747619047619,0
0.9924504761904762,1
0.9933871428571429,0
0.9927871428571429,1
0.9921566666666668,0
0.9908976190476191,1
0.9941233333333334,0
0.9936866666666668,1
0.9908361904761905,0
0.9906402380952383,1
0.9898261904761905,0
0.9910904761904762,1
0.993194761904762,0
0.9940771428571429,1
0.991119761904762,0
0.9937990476190476,1
0.9912071428571427,0
0.9921754761904762,1
0.9906361904761904,0
0.9922516666666669,1
